"ensembl_gene_id" "entrezgene_id"
"718" "ENSDARG00000075169" 568986
"719" "ENSDARG00000055876" 406662
"720" "ENSDARG00000003207" 436888
"721" "ENSDARG00000099982" NA
"722" "ENSDARG00000077596" 558943
"723" "ENSDARG00000099688" NA
"724" "ENSDARG00000104303" NA
"725" "ENSDARG00000025043" 393554
"726" "ENSDARG00000061697" 567897
"727" "ENSDARG00000056907" 100006433
"728" "ENSDARG00000069388" 100004517
"729" "ENSDARG00000097194" NA
"730" "ENSDARG00000037570" 445412
"731" "ENSDARG00000068551" 767653
"732" "ENSDARG00000079687" 560444
"733" "ENSDARG00000044144" 553345
"734" "ENSDARG00000074708" 560136
"735" "ENSDARG00000053446" 553561
"736" "ENSDARG00000088625" 794295
"737" "ENSDARG00000068262" 325484
"738" "ENSDARG00000008119" 560495
"739" "ENSDARG00000098571" NA
"740" "ENSDARG00000105089" 797669
"741" "ENSDARG00000020953" 393275
"742" "ENSDARG00000102693" NA
"743" "ENSDARG00000002791" 64612
"744" "ENSDARG00000097009" NA
"745" "ENSDARG00000091619" 767667
"746" "ENSDARG00000032206" 445818
"747" "ENSDARG00000016923" NA
"748" "ENSDARG00000111332" NA
"749" "ENSDARG00000027595" 352921
"750" "ENSDARG00000069980" 559775
"751" "ENSDARG00000097416" 794675
"752" "ENSDARG00000043211" 406351
"753" "ENSDARG00000033614" 327572
"754" "ENSDARG00000100429" 767672
"755" "ENSDARG00000094330" 110438322
"756" "ENSDARG00000058984" 562839
"757" "ENSDARG00000061486" 569992
"758" "ENSDARG00000099476" 100136852
"759" "ENSDARG00000095845" NA
"760" "ENSDARG00000062329" 561756
"761" "ENSDARG00000018459" 405857
"762" "ENSDARG00000070867" 57924
"763" "ENSDARG00000015765" 449926
"764" "ENSDARG00000015059" 557451
"765" "ENSDARG00000086990" 100537031
"766" "ENSDARG00000075958" 100006223
"767" "ENSDARG00000012196" 565199
"768" "ENSDARG00000078259" 565822
"769" "ENSDARG00000021859" 393175
"770" "ENSDARG00000104311" 100037329
"771" "ENSDARG00000104311" 101883783
"772" "ENSDARG00000055502" 323246
"773" "ENSDARG00000053468" 566044
"774" "ENSDARG00000102459" 100004890
"775" "ENSDARG00000116558" NA
"776" "ENSDARG00000026499" 553417
"777" "ENSDARG00000008363" 373102
"778" "ENSDARG00000096277" NA
"779" "ENSDARG00000045014" 406303
"780" "ENSDARG00000033201" 449795
"781" "ENSDARG00000099155" 393391
"782" "ENSDARG00000094647" NA
"783" "ENSDARG00000031915" 373126
"784" "ENSDARG00000061784" 562468
"785" "ENSDARG00000006983" 100333973
"786" "ENSDARG00000099617" 767637
"787" "ENSDARG00000054400" 100004018
"788" "ENSDARG00000103220" 406519
"789" "ENSDARG00000012184" 100004931
"790" "ENSDARG00000056549" 393881
"791" "ENSDARG00000043209" 406690
"792" "ENSDARG00000040965" 447892
"793" "ENSDARG00000076218" 101886595
"794" "ENSDARG00000022203" 81597
"795" "ENSDARG00000037506" 560827
"796" "ENSDARG00000017809" 63998
"797" "ENSDARG00000041092" 558733
"798" "ENSDARG00000097857" NA
"799" "ENSDARG00000092525" NA
"800" "ENSDARG00000115374" NA
"801" "ENSDARG00000078797" 797970
"802" "ENSDARG00000070844" 796865
"803" "ENSDARG00000036956" 403066
"804" "ENSDARG00000092850" NA
"805" "ENSDARG00000102632" 777766
"806" "ENSDARG00000039436" 368326
"807" "ENSDARG00000035718" 793037
"808" "ENSDARG00000093168" NA
"809" "ENSDARG00000031890" 541488
"810" "ENSDARG00000104868" 563670
"811" "ENSDARG00000105511" NA
"812" "ENSDARG00000057767" 378990
"813" "ENSDARG00000105513" NA
"814" "ENSDARG00000093983" NA
"815" "ENSDARG00000053476" 393997
"816" "ENSDARG00000105561" NA
"817" "ENSDARG00000075732" 100150678
"818" "ENSDARG00000062309" NA
"819" "ENSDARG00000038608" 445129
"820" "ENSDARG00000031814" 445116
"821" "ENSDARG00000016676" 393760
"822" "ENSDARG00000045064" 541550
"823" "ENSDARG00000098347" NA
"824" "ENSDARG00000076360" 108179075
"825" "ENSDARG00000003607" 325637
"826" "ENSDARG00000086618" 564370
"827" "ENSDARG00000075883" 403012
"828" "ENSDARG00000040615" 100037350
"829" "ENSDARG00000057677" 553569
"830" "ENSDARG00000030598" 100330160
"831" "ENSDARG00000060679" 558450
"832" "ENSDARG00000100218" NA
"833" "ENSDARG00000078763" NA
"834" "ENSDARG00000034307" 445315
"835" "ENSDARG00000073874" 415228
"836" "ENSDARG00000056643" 393320
"837" "ENSDARG00000009610" 570516
"838" "ENSDARG00000093855" NA
"839" "ENSDARG00000024789" 360145
"840" "ENSDARG00000008133" 393959
"841" "ENSDARG00000059116" 571772
"842" "ENSDARG00000088143" 100534852
"843" "ENSDARG00000092527" NA
"844" "ENSDARG00000092477" NA
"845" "ENSDARG00000059857" 767661
"846" "ENSDARG00000029689" 557518
"847" "ENSDARG00000028442" 447911
"848" "ENSDARG00000055045" 566604
"849" "ENSDARG00000019294" 561171
"850" "ENSDARG00000086775" 327179
"851" "ENSDARG00000075013" 564004
"852" "ENSDARG00000045553" 449537
"853" "ENSDARG00000071389" 100034588
"854" "ENSDARG00000076251" 564854
"855" "ENSDARG00000054318" 565828
"856" "ENSDARG00000004261" 613145
"857" "ENSDARG00000079987" 100149821
"858" "ENSDARG00000094005" NA
"859" "ENSDARG00000077880" 100535182
"860" "ENSDARG00000028507" 335269
"861" "ENSDARG00000057395" 558547
"862" "ENSDARG00000074160" 100148532
"863" "ENSDARG00000095746" 108179162
"864" "ENSDARG00000061177" 556024
"865" "ENSDARG00000032197" 100126139
"866" "ENSDARG00000005842" 322455
"867" "ENSDARG00000092097" NA
"868" "ENSDARG00000027738" 100000125
"869" "ENSDARG00000069335" 793278
"870" "ENSDARG00000022213" 327057
"871" "ENSDARG00000098746" 402945
"872" "ENSDARG00000052700" 571064
"873" "ENSDARG00000113342" NA
"874" "ENSDARG00000097171" NA
"875" "ENSDARG00000039211" 378987
"876" "ENSDARG00000088745" 100126122
"877" "ENSDARG00000031216" 393701
"878" "ENSDARG00000071036" 100038796
"879" "ENSDARG00000034262" 565743
"880" "ENSDARG00000035508" 550407
"881" "ENSDARG00000058725" 550435
"882" "ENSDARG00000097811" NA
"883" "ENSDARG00000099441" 573110
"884" "ENSDARG00000088347" 324109
"885" "ENSDARG00000046150" 565184
"886" "ENSDARG00000094055" 796880
"887" "ENSDARG00000091992" NA
"888" "ENSDARG00000014675" 100006460
"889" "ENSDARG00000086269" 793524
"890" "ENSDARG00000077492" 100330943
"891" "ENSDARG00000078657" 101885825
"892" "ENSDARG00000000651" 368635
"893" "ENSDARG00000116640" NA
"894" "ENSDARG00000101847" NA
"895" "ENSDARG00000007739" 64613
"896" "ENSDARG00000041005" 80358
"897" "ENSDARG00000113663" NA
"898" "ENSDARG00000077404" 564519
"899" "ENSDARG00000019253" 405771
"900" "ENSDARG00000003462" 58215
"901" "ENSDARG00000101775" 100137116
"902" "ENSDARG00000069331" 792697
"903" "ENSDARG00000060308" 100536352
"904" "ENSDARG00000096240" NA
"905" "ENSDARG00000101557" 387260
"906" "ENSDARG00000104739" NA
"907" "ENSDARG00000075812" 568327
"908" "ENSDARG00000086529" NA
"909" "ENSDARG00000058791" 100002635
"910" "ENSDARG00000103464" 570808
"911" "ENSDARG00000044319" 571664
"912" "ENSDARG00000058728" 436595
"913" "ENSDARG00000014840" 559209
"914" "ENSDARG00000040002" 503936
"915" "ENSDARG00000052696" 550507
"916" "ENSDARG00000006911" 30144
"917" "ENSDARG00000096817" NA
"918" "ENSDARG00000093752" NA
"919" "ENSDARG00000000516" 368636
"920" "ENSDARG00000004301" 336933
"921" "ENSDARG00000035853" 450065
"922" "ENSDARG00000074675" 792831
"923" "ENSDARG00000112642" NA
"924" "ENSDARG00000001154" 563166
"925" "ENSDARG00000058794" 503734
"926" "ENSDARG00000055108" 393213
"927" "ENSDARG00000104404" 768123
"928" "ENSDARG00000038681" 335430
"929" "ENSDARG00000055395" 405843
"930" "ENSDARG00000062101" 100150502
"931" "ENSDARG00000102571" 323452
"932" "ENSDARG00000096716" 108191768
"933" "ENSDARG00000032565" 393614
"934" "ENSDARG00000070389" 100002904
"935" "ENSDARG00000030270" 58084
"936" "ENSDARG00000092889" 100005931
"937" "ENSDARG00000004598" 80357
"938" "ENSDARG00000078223" 100004842
"939" "ENSDARG00000112183" 799211
"940" "ENSDARG00000105766" NA
"941" "ENSDARG00000017571" 405863
"942" "ENSDARG00000020840" 406557
"943" "ENSDARG00000062363" 386969
"944" "ENSDARG00000090783" 405825
"945" "ENSDARG00000007067" NA
"946" "ENSDARG00000095164" NA
"947" "ENSDARG00000093867" NA
"948" "ENSDARG00000062577" 100004299
"949" "ENSDARG00000005651" 553656
"950" "ENSDARG00000090160" 100002234
"951" "ENSDARG00000090160" 100191016
"952" "ENSDARG00000090160" 103910704
"953" "ENSDARG00000097546" 504079
"954" "ENSDARG00000097358" NA
"955" "ENSDARG00000043257" 140744
"956" "ENSDARG00000097948" NA
"957" "ENSDARG00000095092" NA
"958" "ENSDARG00000093007" 445224
"959" "ENSDARG00000010965" 406445
"960" "ENSDARG00000074305" 566826
"961" "ENSDARG00000073781" 794132
"962" "ENSDARG00000041072" 321690
"963" "ENSDARG00000100805" NA
"964" "ENSDARG00000097310" 797701
"965" "ENSDARG00000069832" 556121
"966" "ENSDARG00000116021" 103909231
"967" "ENSDARG00000098904" 793906
"968" "ENSDARG00000090747" 100535378
"969" "ENSDARG00000037507" 550324
"970" "ENSDARG00000061256" 567109
"971" "ENSDARG00000062449" 100170805
"972" "ENSDARG00000078322" 100149543
"973" "ENSDARG00000061786" 567966
"974" "ENSDARG00000086569" 100007431
"975" "ENSDARG00000104618" 100005728
"976" "ENSDARG00000002016" 393966
"977" "ENSDARG00000074481" 558848
"978" "ENSDARG00000004174" 448949
"979" "ENSDARG00000045758" 564347
"980" "ENSDARG00000096491" NA
"981" "ENSDARG00000027159" 556288
"982" "ENSDARG00000088058" 562898
"983" "ENSDARG00000088058" 108190369
"984" "ENSDARG00000097971" NA
"985" "ENSDARG00000027200" 403036
"986" "ENSDARG00000104873" NA
"987" "ENSDARG00000101986" 393570
"988" "ENSDARG00000105197" NA
"989" "ENSDARG00000091574" 566675
"990" "ENSDARG00000097094" NA
"991" "ENSDARG00000036186" 326281
"992" "ENSDARG00000093798" NA
"993" "ENSDARG00000038683" 100007462
"994" "ENSDARG00000074966" 554780
"995" "ENSDARG00000093905" NA
"996" "ENSDARG00000045760" 564110
"997" "ENSDARG00000005640" 368634
"998" "ENSDARG00000103121" NA
"999" "ENSDARG00000055477" 394111
"1000" "ENSDARG00000093431" NA
"1001" "ENSDARG00000062106" 560043
"1002" "ENSDARG00000005652" 566078
"1003" "ENSDARG00000061208" 678600
"1004" "ENSDARG00000015917" 406509
"1005" "ENSDARG00000061414" 100538153
"1006" "ENSDARG00000041003" 100333449
"1007" "ENSDARG00000062781" 797748
"1008" "ENSDARG00000032277" 393589
"1009" "ENSDARG00000055900" 100149522
"1010" "ENSDARG00000042272" 393358
"1011" "ENSDARG00000045420" 436689
"1012" "ENSDARG00000005374" 557155
"1013" "ENSDARG00000109861" 100329887
"1014" "ENSDARG00000102147" 378965
"1015" "ENSDARG00000097831" NA
"1016" "ENSDARG00000103059" NA
"1017" "ENSDARG00000078387" 336478
"1018" "ENSDARG00000059226" 678523
"1019" "ENSDARG00000101336" NA
"1020" "ENSDARG00000014083" 321614
"1021" "ENSDARG00000096484" NA
"1022" "ENSDARG00000097510" 492819
"1023" "ENSDARG00000092927" NA
"1024" "ENSDARG00000041839" 378875
"1025" "ENSDARG00000058992" 565295
"1026" "ENSDARG00000031346" 393889
"1027" "ENSDARG00000089667" 100007474
"1028" "ENSDARG00000021539" 554232
"1029" "ENSDARG00000037773" 368248
"1030" "ENSDARG00000024211" 405790
"1031" "ENSDARG00000010032" 559138
"1032" "ENSDARG00000096446" NA
"1033" "ENSDARG00000096461" NA
"1034" "ENSDARG00000101759" 436769
"1035" "ENSDARG00000092321" NA
"1036" "ENSDARG00000060610" 555504
"1037" "ENSDARG00000021480" 567907
"1038" "ENSDARG00000077955" 100359398
"1039" "ENSDARG00000061370" 565995
"1040" "ENSDARG00000079478" 100004330
"1041" "ENSDARG00000094202" NA
"1042" "ENSDARG00000102328" NA
"1043" "ENSDARG00000062057" 793867
"1044" "ENSDARG00000002401" 678540
"1045" "ENSDARG00000086055" 100003253
"1046" "ENSDARG00000079659" 799626
"1047" "ENSDARG00000044811" 321602
"1048" "ENSDARG00000099327" NA
"1049" "ENSDARG00000103814" NA
"1050" "ENSDARG00000074238" 100003354
"1051" "ENSDARG00000059978" 768157
"1052" "ENSDARG00000061654" 566492
"1053" "ENSDARG00000110046" NA
"1054" "ENSDARG00000105600" NA
"1055" "ENSDARG00000005586" 568779
"1056" "ENSDARG00000017624" 794486
"1057" "ENSDARG00000003599" 322571
"1058" "ENSDARG00000088567" 795272
"1059" "ENSDARG00000096415" 30716
"1060" "ENSDARG00000078257" 565950
"1061" "ENSDARG00000020957" 30629
"1062" "ENSDARG00000013931" 334626
"1063" "ENSDARG00000061769" 562533
"1064" "ENSDARG00000094312" NA
"1065" "ENSDARG00000089236" 560573
"1066" "ENSDARG00000044235" NA
"1067" "ENSDARG00000071461" NA
"1068" "ENSDARG00000003054" 559201
"1069" "ENSDARG00000092217" NA
"1070" "ENSDARG00000089569" 100537857
"1071" "ENSDARG00000017427" 327626
"1072" "ENSDARG00000056794" 550525
"1073" "ENSDARG00000055185" 436645
"1074" "ENSDARG00000019732" 30655
"1075" "ENSDARG00000092752" NA
"1076" "ENSDARG00000096634" NA
"1077" "ENSDARG00000098845" 100034487
"1078" "ENSDARG00000056598" 555903
"1079" "ENSDARG00000105641" 560439
"1080" "ENSDARG00000067777" 790918
"1081" "ENSDARG00000044596" 541417
"1082" "ENSDARG00000105035" 100318335
"1083" "ENSDARG00000039095" 30698
"1084" "ENSDARG00000063101" 100333987
"1085" "ENSDARG00000088911" 100535383
"1086" "ENSDARG00000014427" 337663
"1087" "ENSDARG00000078979" 100151026
"1088" "ENSDARG00000100026" 100004933
"1089" "ENSDARG00000007723" 114377
"1090" "ENSDARG00000094927" NA
"1091" "ENSDARG00000045132" 334582
"1092" "ENSDARG00000034195" 569877
"1093" "ENSDARG00000043581" 393548
"1094" "ENSDARG00000094920" NA
"1095" "ENSDARG00000017661" 403065
"1096" "ENSDARG00000095672" NA
"1097" "ENSDARG00000094388" NA
"1098" "ENSDARG00000014775" 568943
"1099" "ENSDARG00000019726" 560426
"1100" "ENSDARG00000074854" 100148259
"1101" "ENSDARG00000055377" 393719
"1102" "ENSDARG00000055613" 562761
"1103" "ENSDARG00000094805" NA
"1104" "ENSDARG00000007523" 325395
"1105" "ENSDARG00000087196" 550571
"1106" "ENSDARG00000016994" 449949
"1107" "ENSDARG00000100456" NA
"1108" "ENSDARG00000058638" 100149582
"1109" "ENSDARG00000076473" 324237
"1110" "ENSDARG00000045671" 553965
"1111" "ENSDARG00000078640" 564664
"1112" "ENSDARG00000090319" NA
"1113" "ENSDARG00000057479" 100005590
"1114" "ENSDARG00000076058" 559072
"1115" "ENSDARG00000008022" 393209
"1116" "ENSDARG00000093630" NA
"1117" "ENSDARG00000040966" 541363
"1118" "ENSDARG00000025600" 554781
"1119" "ENSDARG00000031048" 445485
"1120" "ENSDARG00000060152" 791161
"1121" "ENSDARG00000075559" 368275
"1122" "ENSDARG00000095884" 100001634
"1123" "ENSDARG00000100352" 553352
"1124" "ENSDARG00000042948" 386768
"1125" "ENSDARG00000016368" 550382
"1126" "ENSDARG00000097869" NA
"1127" "ENSDARG00000045672" 553971
"1128" "ENSDARG00000075929" 562357
"1129" "ENSDARG00000086825" 799182
"1130" "ENSDARG00000105148" NA
"1131" "ENSDARG00000077069" 570867
"1132" "ENSDARG00000094185" NA
"1133" "ENSDARG00000104119" 100148988
"1134" "ENSDARG00000001777" 393125
"1135" "ENSDARG00000045935" 795154
"1136" "ENSDARG00000079263" 100149164
"1137" "ENSDARG00000098115" 103910482
"1138" "ENSDARG00000101135" NA
"1139" "ENSDARG00000002634" NA
"1140" "ENSDARG00000074301" 322055
"1141" "ENSDARG00000091561" NA
"1142" "ENSDARG00000056213" 664763
"1143" "ENSDARG00000020232" 386850
"1144" "ENSDARG00000114586" NA
"1145" "ENSDARG00000030949" 436845
"1146" "ENSDARG00000021151" 569164
"1147" "ENSDARG00000060070" 568726
"1148" "ENSDARG00000044183" 436905
"1149" "ENSDARG00000069440" 791191
"1150" "ENSDARG00000062757" 790939
"1151" "ENSDARG00000055338" 565825
"1152" "ENSDARG00000002945" 792197
"1153" "ENSDARG00000068714" 100150814
"1154" "ENSDARG00000026839" 406732
"1155" "ENSDARG00000101074" 373092
"1156" "ENSDARG00000010381" 327035
"1157" "ENSDARG00000052907" 57952
"1158" "ENSDARG00000088961" NA
"1159" "ENSDARG00000095811" NA
"1160" "ENSDARG00000093987" NA
"1161" "ENSDARG00000078002" 562819
"1162" "ENSDARG00000004621" 407734
"1163" "ENSDARG00000098334" 565000
"1164" "ENSDARG00000098734" 562752
"1165" "ENSDARG00000030326" 393569
"1166" "ENSDARG00000103404" 406357
"1167" "ENSDARG00000057166" 553730
"1168" "ENSDARG00000089179" 100329981
"1169" "ENSDARG00000026766" 373113
"1170" "ENSDARG00000071224" 559260
"1171" "ENSDARG00000074050" 114402
"1172" "ENSDARG00000100538" NA
"1173" "ENSDARG00000076192" 564159
"1174" "ENSDARG00000096661" 100003596
"1175" "ENSDARG00000094070" NA
"1176" "ENSDARG00000021959" 445169
"1177" "ENSDARG00000055398" 79375
"1178" "ENSDARG00000114309" NA
"1179" "ENSDARG00000093577" NA
"1180" "ENSDARG00000005221" 768287
"1181" "ENSDARG00000070272" 557302
"1182" "ENSDARG00000093597" 799087
"1183" "ENSDARG00000093424" NA
"1184" "ENSDARG00000009217" 560327
"1185" "ENSDARG00000058740" 436873
"1186" "ENSDARG00000045421" 436592
"1187" "ENSDARG00000105555" NA
"1188" "ENSDARG00000007347" 327075
"1189" "ENSDARG00000089780" 101886857
"1190" "ENSDARG00000101374" 100534940
"1191" "ENSDARG00000015589" 557905
"1192" "ENSDARG00000017337" 402944
"1193" "ENSDARG00000069375" 100037332
"1194" "ENSDARG00000088616" NA
"1195" "ENSDARG00000087327" 100150672
"1196" "ENSDARG00000039497" 100141348
"1197" "ENSDARG00000061242" 562692
"1198" "ENSDARG00000017188" 558615
"1199" "ENSDARG00000077696" 100537560
"1200" "ENSDARG00000031198" 326908
"1201" "ENSDARG00000060071" 568678
"1202" "ENSDARG00000088924" 795266
"1203" "ENSDARG00000103508" NA
"1204" "ENSDARG00000059856" 569291
"1205" "ENSDARG00000103594" 541357
"1206" "ENSDARG00000095130" NA
"1207" "ENSDARG00000027992" 393455
"1208" "ENSDARG00000090081" NA
"1209" "ENSDARG00000070502" NA
"1210" "ENSDARG00000062976" 561664
"1211" "ENSDARG00000018319" 393131
"1212" "ENSDARG00000097588" NA
"1213" "ENSDARG00000096764" NA
"1214" "ENSDARG00000089075" 100332407
"1215" "ENSDARG00000067992" 794489
"1216" "ENSDARG00000030608" 393653
"1217" "ENSDARG00000021987" 100321011
"1218" "ENSDARG00000007597" 445081
"1219" "ENSDARG00000061057" 767773
"1220" "ENSDARG00000077157" 100006620
"1221" "ENSDARG00000060645" 796135
"1222" "ENSDARG00000096305" NA
"1223" "ENSDARG00000090387" 100000073
"1224" "ENSDARG00000045544" 493781
"1225" "ENSDARG00000056717" 100170827
"1226" "ENSDARG00000062319" 567816
"1227" "ENSDARG00000115818" NA
"1228" "ENSDARG00000028521" 556064
"1229" "ENSDARG00000095355" 100034654
"1230" "ENSDARG00000098717" NA
"1231" "ENSDARG00000027428" 541352
"1232" "ENSDARG00000096564" NA
"1233" "ENSDARG00000003035" 373085
"1234" "ENSDARG00000096549" NA
"1235" "ENSDARG00000100019" 406608
"1236" "ENSDARG00000092679" NA
"1237" "ENSDARG00000105422" 100331249
"1238" "ENSDARG00000075745" 101886411
"1239" "ENSDARG00000093679" NA
"1240" "ENSDARG00000086957" 562777
"1241" "ENSDARG00000053104" 724011
"1242" "ENSDARG00000069801" 100000256
"1243" "ENSDARG00000038643" 64607
"1244" "ENSDARG00000075334" 562449
"1245" "ENSDARG00000091538" 553237
"1246" "ENSDARG00000096939" NA
"1247" "ENSDARG00000089836" 793878
"1248" "ENSDARG00000093719" NA
"1249" "ENSDARG00000044597" 393112
"1250" "ENSDARG00000010432" 415252
"1251" "ENSDARG00000040764" 30493
"1252" "ENSDARG00000026540" 326723
"1253" "ENSDARG00000074229" 564766
"1254" "ENSDARG00000071345" 723997
"1255" "ENSDARG00000025081" 335453
"1256" "ENSDARG00000056270" 560253
"1257" "ENSDARG00000021232" 30694
"1258" "ENSDARG00000040713" 553083
"1259" "ENSDARG00000053625" 799806
"1260" "ENSDARG00000074084" 568805
"1261" "ENSDARG00000036542" 170445
"1262" "ENSDARG00000014218" 335250
"1263" "ENSDARG00000094309" NA
"1264" "ENSDARG00000023878" 406786
"1265" "ENSDARG00000011370" 373872
"1266" "ENSDARG00000099213" 493611
"1267" "ENSDARG00000040864" 796378
"1268" "ENSDARG00000076780" 110437777
"1269" "ENSDARG00000016470" 337132
"1270" "ENSDARG00000101885" NA
"1271" "ENSDARG00000103540" 566903
"1272" "ENSDARG00000062053" 100002194
"1273" "ENSDARG00000101281" 100320926
"1274" "ENSDARG00000017740" 436861
"1275" "ENSDARG00000057317" 573301
"1276" "ENSDARG00000096734" NA
"1277" "ENSDARG00000079544" 108179091
"1278" "ENSDARG00000007812" 322961
"1279" "ENSDARG00000110106" NA
"1280" "ENSDARG00000094792" 100310784
"1281" "ENSDARG00000070498" 100004913
"1282" "ENSDARG00000006923" 569528
"1283" "ENSDARG00000037551" 553216
"1284" "ENSDARG00000042551" 692278
"1285" "ENSDARG00000012609" 327588
"1286" "ENSDARG00000056765" 334304
"1287" "ENSDARG00000077143" 566071
"1288" "ENSDARG00000070470" 556523
"1289" "ENSDARG00000094712" NA
"1290" "ENSDARG00000095397" NA
"1291" "ENSDARG00000077639" 100007575
"1292" "ENSDARG00000041703" 567029
"1293" "ENSDARG00000114349" NA
